measurement_time,latitude,longitude,methane3,methane4
2021-12-21 20:31:43.465000,20.107883,-99.3859,1858.9901,
2021-12-21 20:31:43.465000,20.110386,-99.18916,1897.3615,
2021-12-21 20:31:44.305000,20.159285,-99.19826,1901.2959,
2021-12-21 20:31:45.145000,20.208176,-99.20739,1884.0298,
2021-12-22 20:12:42.065000,19.885588,-99.2523,1887.9362,
2021-12-22 20:12:42.905000,19.934872,-99.26293,1903.7211,
2021-12-22 20:12:42.905000,19.943731,-99.1671,1903.269,
2021-12-22 20:12:43.745000,19.98412,-99.27353,1907.9698,
2021-12-22 20:12:43.745000,19.992977,-99.177666,1907.4788,
2021-12-22 20:12:44.585000,20.033384,-99.28409,1900.9271,
2021-12-22 20:12:45.425000,20.073696,-99.38936,1897.0553,
2021-12-22 20:12:45.425000,20.08265,-99.294685,1905.4891,
2021-12-22 20:12:45.425000,20.0915,-99.19876,1910.2871,
2021-12-22 20:12:46.265000,20.131907,-99.30533,1903.5137,
2021-12-22 20:12:46.265000,20.14075,-99.20937,1913.0177,
2021-12-22 20:12:46.265000,20.149492,-99.112114,1911.6022,
2021-12-22 20:12:47.105000,20.181145,-99.31595,1911.3688,
2021-12-22 20:12:47.105000,20.189987,-99.21996,1912.0635,
2021-12-23 19:53:52.755000,19.883694,-99.224976,1894.2605,
2021-12-23 19:53:52.755000,19.913286,-99.09242,1895.512,
2021-12-23 19:53:53.595000,19.932983,-99.23706,1896.0421,
2021-12-23 19:53:53.595000,19.94785,-99.17076,1907.138,
2021-12-23 19:53:54.435000,19.95208,-99.38182,1905.8247,
2021-12-23 19:53:54.435000,19.967232,-99.315475,1884.3304,
2021-12-23 19:53:54.435000,19.98224,-99.24915,1899.103,
2021-12-23 19:53:54.435000,19.99711,-99.18284,1902.7736,
2021-12-23 19:53:55.275000,20.016476,-99.32758,1893.3175,
2021-12-23 19:53:55.275000,20.031487,-99.261246,1898.3933,
2021-12-23 19:53:56.115000,20.065756,-99.33969,1900.3036,
2021-12-23 19:53:56.115000,20.080769,-99.27333,1898.3137,
2021-12-23 19:53:56.115000,20.095642,-99.20697,1916.8024,
2021-12-23 19:53:56.955000,20.115026,-99.35185,1896.0864,
2021-12-23 19:53:56.955000,20.130041,-99.28547,1900.6886,
2021-12-23 19:53:56.955000,20.144917,-99.21909,1913.2588,
2021-12-23 19:53:57.795000,20.164318,-99.36398,1894.9156,
2021-12-23 19:53:57.795000,20.179337,-99.29758,1908.4171,
2021-12-23 19:53:57.795000,20.194212,-99.23118,1907.8875,
2021-12-24 19:35:13.644000,19.88237,-99.24889,1898.6538,
2021-12-24 19:35:13.644000,19.916851,-99.153725,1903.6788,
2021-12-24 19:35:14.484000,19.93133,-99.26247,1900.8701,
2021-12-24 19:35:14.484000,19.965822,-99.16727,1898.2439,
2021-12-24 19:35:15.324000,19.945072,-99.37257,1891.47,
2021-12-24 19:35:15.324000,19.980299,-99.276054,1903.634,
2021-12-24 19:35:16.164000,20.029255,-99.28967,1897.3881,
2021-12-24 19:35:17.004000,20.07819,-99.30329,1895.717,
2021-12-24 19:35:17.004000,20.112709,-99.208015,1912.916,
2021-12-24 19:35:17.004000,20.14653,-99.113976,1901.7809,
2021-12-24 19:35:17.844000,20.127113,-99.3169,1903.4662,
2021-12-24 19:35:17.844000,20.161644,-99.221596,1912.1372,
2021-12-24 19:35:18.684000,20.210617,-99.23519,1914.9092,
2021-12-25 19:16:42.811000,19.937243,-99.18929,1881.6033,
2021-12-25 19:16:43.651000,19.985582,-99.20433,1875.3213,
2021-12-25 19:16:44.491000,20.033907,-99.21949,1883.1757,
2021-12-25 19:16:45.331000,20.082212,-99.23465,1894.7833,
2021-12-25 19:16:46.171000,20.130522,-99.24971,1892.4707,
2021-12-25 19:16:47.011000,20.17883,-99.264824,1900.6458,
2021-12-27 20:19:02.812000,19.9025,-99.23323,1909.7526,
2021-12-27 20:19:02.812000,19.909529,-99.11181,1894.9839,
2021-12-27 20:19:03.652000,19.944515,-99.36255,1885.5532,
2021-12-27 20:19:03.652000,19.951685,-99.24331,1905.0747,
2021-12-27 20:19:03.652000,19.958706,-99.12185,1906.8451,
2021-12-27 20:19:04.492000,20.000856,-99.253426,1913.1362,
2021-12-27 20:19:05.331000,20.050037,-99.26351,1904.4913,
2021-12-27 20:19:06.171000,20.092094,-99.39291,1882.2471,
2021-12-27 20:19:06.171000,20.099241,-99.27355,1914.7184,
2021-12-27 20:19:06.171000,20.10624,-99.15197,1907.8757,
2021-12-27 20:19:07.011000,20.148417,-99.283714,1914.5603,
2021-12-28 20:00:09.659000,19.880154,-99.13105,1924.2627,
2021-12-28 20:00:10.499000,19.904821,-99.28135,1903.5231,
2021-12-28 20:00:10.499000,19.917187,-99.21212,1937.6593,
2021-12-28 20:00:10.499000,19.929459,-99.1426,1929.6448,
2021-12-28 20:00:11.339000,19.94166,-99.361916,1898.5076,
2021-12-28 20:00:11.339000,19.95412,-99.292946,1902.522,
2021-12-28 20:00:11.339000,19.966488,-99.2237,1924.7625,
2021-12-28 20:00:11.339000,19.97876,-99.15416,1933.3628,
2021-12-28 20:00:12.179000,20.003412,-99.30456,1900.4071,
2021-12-28 20:00:12.179000,20.01578,-99.23528,1912.3951,
2021-12-28 20:00:13.019000,20.052717,-99.31613,1891.7064,
2021-12-28 20:00:13.019000,20.065084,-99.24684,1905.6133,
2021-12-28 20:00:13.859000,20.08957,-99.39679,1896.2227,
2021-12-28 20:00:13.859000,20.102032,-99.32776,1896.7126,
2021-12-28 20:00:13.859000,20.1144,-99.258446,1912.7548,
2021-12-28 20:00:13.859000,20.126675,-99.188835,1905.3087,
2021-12-28 20:00:13.859000,20.138855,-99.11892,1908.0973,
2021-12-28 20:00:14.699000,20.151321,-99.33937,1898.2881,
2021-12-28 20:00:14.699000,20.16369,-99.270035,1912.2789,
2021-12-28 20:00:14.699000,20.175964,-99.20041,1908.5596,
2021-12-28 20:00:15.539000,20.225256,-99.212006,1911.3427,
2021-12-29 19:41:28.026000,19.916756,-99.2473,1920.8602,
2021-12-29 19:41:28.026000,19.941921,-99.16827,1874.2847,
2021-12-29 19:41:28.866000,19.940277,-99.34008,1930.073,
2021-12-29 19:41:28.866000,19.965866,-99.260345,1921.8545,
2021-12-29 19:41:28.866000,19.991037,-99.18129,1887.4497,
2021-12-29 19:41:29.706000,19.989355,-99.35319,1921.179,
2021-12-29 19:41:29.706000,20.014952,-99.27342,1920.6484,
2021-12-29 19:41:30.546000,20.038458,-99.36628,1905.128,
2021-12-29 19:41:30.546000,20.064058,-99.2865,1912.641,
2021-12-29 19:41:30.546000,20.089241,-99.207405,1908.1888,
2021-12-29 19:41:31.386000,20.087547,-99.37942,1903.1445,
2021-12-29 19:41:31.386000,20.113155,-99.299614,1915.7129,
2021-12-29 19:41:31.386000,20.138346,-99.22049,1906.4807,
2021-12-29 19:41:32.226000,20.16223,-99.31276,1915.1938,
2021-12-29 19:41:32.226000,20.187426,-99.23361,1906.8165,
2021-12-30 19:22:53.591000,19.92191,-99.10089,1897.6455,
2021-12-30 19:22:54.431000,19.90712,-99.26329,1904.4354,
2021-12-30 19:22:55.271000,19.955696,-99.27785,1899.0446,
2021-12-30 19:22:56.111000,20.004242,-99.2925,1901.1785,
2021-12-30 19:22:56.951000,20.052837,-99.30709,1895.6837,
2021-12-30 19:22:56.951000,20.116278,-99.15911,1919.4854,
2021-12-30 19:22:57.791000,20.101408,-99.321655,1905.3656,
2021-12-30 19:22:58.631000,20.149952,-99.3363,1902.1477,
2020-10-01 19:53:05.469000,19.892626,-99.24743,1903.5236,
2020-10-01 19:53:05.469000,19.922773,-99.11481,1896.2164,
2020-10-01 19:53:06.309000,19.926605,-99.32594,1912.0231,
2020-10-01 19:53:06.309000,19.941898,-99.259575,1900.9862,
2020-10-01 19:53:06.309000,19.957045,-99.19323,1909.3517,
2020-10-01 19:53:07.149000,19.97586,-99.33809,1910.633,
2020-10-01 19:53:07.149000,19.991158,-99.2717,1907.2235,
2020-10-01 19:53:07.989000,20.025137,-99.35023,1902.1493,
2020-10-01 19:53:07.989000,20.040436,-99.28382,1907.7687,
2020-10-01 19:53:08.829000,20.074371,-99.362404,1909.9407,
2020-10-01 19:53:08.829000,20.089672,-99.29597,1909.9069,
2020-10-01 19:53:08.829000,20.104826,-99.22957,1897.2571,
2020-10-01 19:53:08.829000,20.119837,-99.163185,1894.2354,
2020-10-01 19:53:09.669000,20.12366,-99.374565,1901.4236,
2020-10-01 19:53:09.669000,20.138962,-99.30811,1904.0553,
2020-10-01 19:53:09.669000,20.154118,-99.24169,1897.7715,
2020-10-01 19:53:10.509000,20.218414,-99.18739,1902.351,
2020-10-02 19:34:26.193000,19.875347,-99.23424,1891.3595,
2020-10-02 19:34:27.033000,19.924295,-99.247856,1888.2759,
2020-10-02 19:34:27.873000,19.937263,-99.35936,1872.1844,
2020-10-02 19:34:27.873000,19.97324,-99.26149,1902.5062,
2020-10-04 20:37:15.434000,19.957512,-99.31573,1880.7168,
2020-10-04 20:37:16.274000,20.006248,-99.324356,1878.7126,
2020-10-05 20:18:14.923000,19.8911,-99.23455,1903.0997,
2020-10-05 20:18:14.923000,19.89827,-99.11535,1918.4235,
2020-10-05 20:18:15.763000,19.94028,-99.24466,1915.807,
2020-10-05 20:18:15.763000,19.947443,-99.12542,1918.9283,
2020-10-05 20:18:16.603000,19.989466,-99.25479,1926.4594,
2020-10-05 20:18:17.443000,20.03866,-99.264915,1918.7035,
2020-10-05 20:18:18.283000,20.087845,-99.27505,1911.7189,
2020-10-05 20:18:19.123000,20.137016,-99.28522,1909.9536,
2020-10-05 20:18:19.123000,20.144148,-99.165825,1908.8179,
2020-10-07 19:40:40.056000,19.90175,-99.12598,1876.042,
2020-10-07 19:40:43.416000,20.098133,-99.17834,1888.0527,
2020-10-11 20:05:40.931000,19.874619,-99.25031,1912.0914,
2020-10-11 20:05:41.771000,19.923927,-99.26145,1926.7734,
2020-10-11 20:05:42.611000,19.962547,-99.35021,1897.4034,
2020-10-11 20:05:42.611000,19.973228,-99.27257,1920.4954,
2020-10-11 20:05:43.451000,20.022522,-99.28369,1914.7028,
2020-10-11 20:05:44.291000,20.050377,-99.44957,1891.1987,
2020-10-11 20:05:44.291000,20.082413,-99.21647,1896.5143,
2020-10-22 19:59:29.930000,19.965025,-99.2381,1882.4305,
2020-10-22 19:59:29.930000,19.977385,-99.16884,1901.8872,
2020-10-22 19:59:30.770000,20.014326,-99.2497,1893.0658,
2020-10-22 19:59:31.610000,20.063622,-99.2613,1872.594,
2020-10-22 19:59:32.450000,20.112928,-99.27292,1887.0663,
2020-10-22 19:59:32.450000,20.125292,-99.20359,1892.8838,
2020-10-22 19:59:32.450000,20.13756,-99.13397,1895.6434,
2020-10-23 19:40:47.435000,19.975079,-99.20586,1885.7681,
2020-10-23 19:40:49.955000,20.12236,-99.24514,1891.2272,
2020-10-23 19:40:49.955000,20.147547,-99.16601,1879.7576,
2020-10-23 19:40:50.795000,20.171444,-99.25826,1888.3513,
2020-10-27 20:05:51.004000,20.141525,-99.20679,1875.7052,
2020-10-31 20:31:08.238000,20.14871,-99.19065,1906.8302,
2020-10-31 20:31:09.078000,20.197618,-99.19971,1890.8196,
2020-11-02 19:53:18.342000,19.950293,-99.37657,1894.966,
2020-11-02 19:53:20.862000,20.113253,-99.34656,1890.7622,
2020-11-02 19:53:20.862000,20.128265,-99.280174,1890.8842,
2020-11-02 19:53:21.702000,20.177526,-99.2923,1891.0176,
2020-11-06 20:18:26.386000,19.896725,-99.22713,1887.3451,
2020-11-06 20:18:26.386000,19.903751,-99.1057,1888.9713,
2020-11-06 20:18:27.226000,19.945896,-99.23723,1894.7706,
2020-11-06 20:18:27.226000,19.952913,-99.11576,1903.373,
2020-11-06 20:18:28.066000,19.995073,-99.24727,1897.5255,
2020-11-06 20:18:28.906000,20.044277,-99.25738,1885.8542,
2020-11-06 20:18:29.746000,20.086311,-99.38683,1877.1428,
2020-11-06 20:18:29.746000,20.093454,-99.26747,1885.554,
2020-11-06 20:18:30.586000,20.142643,-99.27755,1883.0765,
2020-11-06 20:18:30.586000,20.14963,-99.15592,1889.6963,
2020-11-07 19:59:33.585000,19.886047,-99.20005,1880.5022,
2020-11-07 19:59:33.585000,19.898315,-99.13053,1887.0654,
2020-11-07 19:59:34.425000,19.947609,-99.142105,1896.9382,
2020-11-07 19:59:36.945000,20.083265,-99.246376,1906.5928,
2020-11-07 19:59:36.945000,20.095537,-99.17677,1900.3884,
2020-11-07 19:59:37.785000,20.144833,-99.188324,1899.3696,
2020-11-07 19:59:38.625000,20.19413,-99.1999,1896.5981,
2020-11-08 19:40:54.225000,20.09606,-99.20447,1875.704,
2020-11-11 20:24:48.080000,19.945215,-99.34144,1870.5839,
2020-11-11 20:24:48.080000,19.950258,-99.18793,1895.5638,
2020-11-11 20:24:48.920000,19.994278,-99.35112,1870.2246,
2020-11-11 20:24:48.920000,19.999308,-99.19756,1896.9089,
2020-11-12 20:05:51.323000,19.884636,-99.11688,1897.6757,
2020-11-12 20:05:52.163000,19.93391,-99.12794,1910.6736,
2020-11-12 20:05:53.003000,19.972834,-99.21862,1907.594,
2020-11-12 20:05:53.003000,19.983267,-99.138985,1916.6648,
2020-11-12 20:05:55.523000,20.131144,-99.17215,1892.0658,
2020-11-12 20:05:56.363000,20.169994,-99.26294,1899.253,
2020-11-12 20:05:57.203000,20.229692,-99.19427,1897.35,
2020-11-13 19:47:05.005000,19.889511,-99.09574,1865.2078,
2020-11-13 19:47:05.845000,19.938725,-99.10827,1876.8796,
2020-11-13 19:47:08.365000,20.048826,-99.28479,1867.3024,
2020-11-13 19:47:08.365000,20.067703,-99.21521,1888.0255,
2020-11-13 19:47:09.205000,20.135565,-99.158455,1881.0613,
2020-11-13 19:47:10.045000,20.166094,-99.24038,1885.1803,
2020-11-14 19:28:28.887000,19.918846,-99.09707,1880.1332,
2020-11-14 19:28:32.247000,20.067482,-99.270294,1876.9451,
2020-11-14 19:28:32.247000,20.114044,-99.15325,1898.7255,
2020-11-19 19:34:42.853000,19.96991,-99.20953,1902.4604,
2020-11-19 19:34:43.693000,20.018887,-99.22312,1897.0654,
2020-11-19 19:34:44.533000,20.033344,-99.33196,1879.2854,
2020-11-19 19:34:44.533000,20.06786,-99.2367,1900.4197,
2020-11-19 19:34:45.373000,20.116816,-99.250275,1903.5781,
2020-11-19 19:34:46.213000,20.165762,-99.263885,1906.8853,
2020-11-19 19:34:47.053000,20.214712,-99.27752,1900.3976,
2020-11-22 20:18:31.258000,19.935318,-99.27812,1885.2256,
2020-11-22 20:18:31.258000,19.942343,-99.15666,1887.6732,
2020-11-22 20:18:32.098000,19.984505,-99.288216,1886.7406,
2020-11-22 20:18:32.938000,20.033646,-99.29835,1874.432,
2020-11-22 20:18:33.778000,20.082808,-99.308525,1881.713,
2020-11-22 20:18:33.778000,20.089808,-99.18694,1890.1914,
2020-11-22 20:18:34.617000,20.131992,-99.31857,1879.8633,
2020-11-22 20:18:34.617000,20.138985,-99.19696,1884.3347,
2020-11-22 20:18:35.457000,20.181189,-99.328606,1875.5795,
2020-11-22 20:18:35.457000,20.188175,-99.206955,1885.4698,
2020-11-23 19:59:37.207000,19.87979,-99.09624,1880.102,
2020-11-23 19:59:38.047000,19.929094,-99.10778,1893.1143,
2020-11-23 19:59:38.887000,19.966208,-99.18916,1888.8303,
2020-11-23 19:59:39.727000,20.015524,-99.200714,1888.5587,
2020-11-23 19:59:40.567000,20.040184,-99.351135,1866.7341,
2020-11-23 19:59:40.567000,20.052551,-99.281845,1868.8577,
2020-11-23 19:59:40.567000,20.064827,-99.21226,1882.4086,
2020-11-23 19:59:41.407000,20.07701,-99.431786,1889.9629,
2020-11-23 19:59:41.407000,20.114119,-99.22384,1890.2612,
2020-11-23 19:59:41.407000,20.126299,-99.15392,1876.5664,
2020-11-23 19:59:42.247000,20.163412,-99.23543,1895.3416,
2020-11-23 19:59:43.087000,20.212727,-99.24699,1887.3641,
2020-11-24 19:40:54.977000,19.876411,-99.27413,1896.3302,
2020-11-24 19:40:54.977000,19.926334,-99.11676,1891.2449,
2020-11-24 19:40:55.817000,19.950666,-99.20815,1886.7386,
2020-11-24 19:40:56.657000,19.99977,-99.221214,1897.3271,
2020-11-24 19:40:57.497000,20.04887,-99.23428,1895.3807,
2020-11-24 19:40:58.337000,20.097954,-99.24737,1896.8832,
2020-11-24 19:40:58.337000,20.122736,-99.16892,1900.7567,
2020-11-24 19:40:59.177000,20.147036,-99.260475,1903.7158,
2020-11-24 19:41:00.017000,20.1962,-99.27353,1901.7065,
2020-11-24 19:41:00.017000,20.220993,-99.19504,1911.4899,
2020-11-25 19:22:24.024000,20.090208,-99.18865,1925.872,
2020-11-25 19:22:24.864000,20.138796,-99.203186,1926.483,
2020-11-25 19:22:25.704000,20.187374,-99.21779,1925.1455,
2020-11-28 20:05:56.232000,19.949785,-99.17224,1894.9022,
2020-11-28 20:05:57.072000,19.99907,-99.18329,1892.9093,
2020-11-28 20:05:57.912000,20.027412,-99.35298,1873.6459,
2020-11-28 20:05:57.912000,20.037933,-99.274,1875.5975,
2020-11-28 20:05:58.752000,20.097662,-99.205376,1881.6965,
2020-11-28 20:06:00.432000,20.196259,-99.22749,1890.303,
2020-11-29 19:47:08.959000,19.902431,-99.139175,1894.6929,
2020-11-29 19:47:09.799000,19.951658,-99.15167,1893.836,
2020-11-29 19:47:12.319000,20.061735,-99.32825,1878.7573,
2020-11-29 19:47:12.319000,20.080616,-99.25866,1911.5515,
2020-11-29 19:47:12.319000,20.099266,-99.189354,1914.5533,
2020-11-29 19:47:12.319000,20.11769,-99.120316,1894.4674,
2020-11-29 19:47:13.159000,20.129833,-99.27124,1900.683,
2020-11-29 19:47:13.159000,20.148487,-99.20192,1904.8678,
2020-11-29 19:47:13.999000,20.179018,-99.28383,1907.3575,
2020-11-29 19:47:13.999000,20.197676,-99.214485,1905.9861,
2020-12-09 19:59:41.049000,19.920599,-99.21204,1885.4335,
2020-12-09 19:59:41.049000,19.932783,-99.14221,1879.1151,
2020-12-09 19:59:41.889000,19.969904,-99.22358,1894.6583,
2020-12-09 19:59:41.889000,19.982086,-99.15373,1887.3506,
2020-12-09 19:59:42.729000,20.019224,-99.23512,1882.0973,
2020-12-09 19:59:43.569000,20.056242,-99.31629,1882.8756,
2020-12-09 19:59:43.569000,20.068518,-99.246704,1877.7354,
2020-12-09 19:59:44.409000,20.11781,-99.25829,1884.9839,
2020-12-09 19:59:44.409000,20.129993,-99.18838,1875.4792,
2020-12-09 19:59:44.409000,20.142086,-99.11813,1888.4155,
2020-12-09 19:59:45.249000,20.167112,-99.26986,1881.6951,
2020-12-09 19:59:45.249000,20.179296,-99.19992,1880.5789,
2020-12-09 19:59:46.089000,20.228611,-99.21146,1882.1504,
2020-12-13 20:24:53.620000,19.90333,-99.093185,1870.7255,
2020-12-13 20:24:57.820000,20.148558,-99.14085,1869.1725,
2020-12-15 19:47:16.185000,20.184565,-99.24119,1868.4762,
2020-12-20 19:53:26.924000,19.936348,-99.20206,1869.8767,
2020-12-20 19:53:27.764000,19.98561,-99.2141,1876.965,
2020-12-21 19:34:49.605000,20.061287,-99.29623,1905.2908,
2020-12-25 19:59:42.901000,19.947687,-99.16975,1862.6195,
2020-12-25 19:59:43.741000,19.99698,-99.18126,1869.7096,
2020-12-25 19:59:45.421000,20.0956,-99.20433,1865.9486,
2020-12-25 19:59:46.261000,20.144892,-99.21589,1868.1864,
2020-12-25 19:59:47.101000,20.194185,-99.22747,1865.847,
2020-12-29 20:24:54.832000,19.894556,-99.11366,1871.2623,
2020-12-29 20:24:55.672000,19.943607,-99.12319,1866.9758,
2020-12-29 20:24:59.032000,20.139786,-99.16132,1877.4694,
2020-12-31 19:47:12.582000,19.918812,-99.12053,1883.1431,
2020-12-31 19:47:13.422000,19.949614,-99.20201,1896.173,
2020-12-31 19:47:15.102000,20.048044,-99.22713,1881.4047,
2020-12-31 19:47:15.942000,20.097239,-99.23968,1895.6218,
2020-12-31 19:47:15.942000,20.115667,-99.17065,1888.0112,
2020-12-31 19:47:16.782000,20.146439,-99.25226,1897.4032,
2020-12-31 19:47:17.622000,20.195633,-99.264824,1888.7402,
2020-12-31 19:47:17.622000,20.21407,-99.195755,1889.8792,
2023-01-04 20:26:30.176000,19.899572,-99.289154,1922.6155,
2023-01-04 20:26:31.016000,19.948627,-99.29875,1919.5813,
2023-01-04 20:26:31.856000,19.997679,-99.30832,1918.3127,
2023-01-04 20:26:32.696000,20.046726,-99.31798,1898.943,
2023-01-04 20:26:33.536000,20.095776,-99.32761,1905.4126,
2023-01-04 20:26:34.376000,20.144821,-99.33721,1892.8699,
2023-01-04 20:26:34.376000,20.149694,-99.17967,1926.3185,
2023-01-05 20:07:34.604000,19.872902,-99.223885,1927.8346,
2023-01-05 20:07:34.604000,19.883308,-99.1436,1924.3197,
2023-01-05 20:07:35.444000,19.92217,-99.23496,1931.3251,
2023-01-05 20:07:35.444000,19.932575,-99.15465,1919.3301,
2023-01-05 20:07:36.284000,19.960976,-99.32565,1916.1014,
2023-01-05 20:07:36.284000,19.971464,-99.24603,1927.4578,
2023-01-05 20:07:36.284000,19.981869,-99.165695,1927.1952,
2023-01-05 20:07:37.124000,20.010286,-99.33676,1917.7808,
2023-01-05 20:07:37.124000,20.020775,-99.25712,1917.9178,
2023-01-05 20:07:37.964000,20.05956,-99.347885,1914.0239,
2023-01-05 20:07:37.964000,20.07005,-99.26821,1910.0408,
2023-01-05 20:07:38.804000,20.098265,-99.438034,1910.276,
2023-01-05 20:07:38.804000,20.108835,-99.35903,1908.9155,
2023-01-05 20:07:38.804000,20.119322,-99.279335,1921.9143,
2023-01-05 20:07:38.804000,20.12972,-99.19892,1924.5367,
2023-01-05 20:07:38.804000,20.140034,-99.11777,1914.6356,
2023-01-05 20:07:39.644000,20.158134,-99.37015,1899.3545,
2023-01-05 20:07:39.644000,20.16862,-99.29042,1921.3964,
2023-01-05 20:07:39.644000,20.179018,-99.209984,1925.3726,
2023-01-05 20:07:40.484000,20.228321,-99.22105,1923.5524,
2023-01-06 19:48:48.661000,19.888863,-99.12996,1913.5623,
2023-01-06 19:48:49.501000,19.90092,-99.28066,1926.3279,
2023-01-06 19:48:49.501000,19.919603,-99.21144,1913.7523,
2023-01-06 19:48:50.341000,19.950102,-99.29326,1920.9563,
2023-01-06 19:48:50.341000,19.968788,-99.22402,1921.0995,
2023-01-06 19:48:51.181000,19.999296,-99.30586,1925.3398,
2023-01-06 19:48:51.181000,20.017984,-99.2366,1917.9047,
2023-01-06 19:48:52.021000,20.04849,-99.31847,1863.6755,
2023-01-06 19:48:52.021000,20.067183,-99.24918,1904.5692,
2023-01-06 19:48:52.861000,20.078772,-99.40067,1911.1934,
2023-01-06 19:48:52.861000,20.097702,-99.331085,1913.1754,
2023-01-06 19:48:52.861000,20.116398,-99.26179,1918.6404,
2023-01-06 19:48:52.861000,20.134869,-99.19275,1910.7681,
2023-01-06 19:48:53.701000,20.146893,-99.34372,1911.4808,
2023-01-06 19:48:53.701000,20.165592,-99.2744,1923.2072,
2023-01-06 19:48:53.701000,20.184067,-99.205345,1912.8732,
2023-01-07 19:30:14.328000,19.928696,-99.336586,1891.0762,
2023-01-07 19:30:14.328000,19.975302,-99.21966,1890.0554,
2023-01-07 19:30:15.168000,19.977493,-99.35066,1899.9529,
2023-01-07 19:30:15.168000,20.024113,-99.23371,1885.0096,
2023-01-07 19:30:16.008000,20.07292,-99.247826,1892.2529,
2023-01-07 19:30:16.008000,20.118404,-99.13292,1897.111,
2023-01-07 19:30:16.848000,20.075039,-99.37896,1909.6425,
2023-01-07 19:30:16.848000,20.121687,-99.26194,1892.3932,
2023-01-07 19:30:17.688000,20.170437,-99.27608,1894.8119,
2023-01-10 20:14:00.266000,20.134354,-99.24634,1913.3062,
2023-01-13 19:17:56.132000,19.925484,-99.105675,1905.4941,
2023-01-13 19:17:57.811000,19.938705,-99.32029,1893.4019,
2023-01-13 19:17:58.651000,19.987017,-99.33542,1895.1346,
2023-01-13 19:17:59.491000,20.035303,-99.35056,1891.5121,
2023-01-13 19:17:59.491000,20.118864,-99.165924,1914.8372,
2023-01-13 19:18:00.331000,20.083614,-99.3657,1887.5072,
2023-01-13 19:18:01.171000,20.131956,-99.38083,1890.8098,
2023-01-13 19:18:01.171000,20.215578,-99.1961,1913.5044,
2023-01-15 20:20:17.277000,19.875086,-99.223114,1906.0624,
2023-01-15 20:20:17.277000,19.882055,-99.099396,1914.5146,
2023-01-15 20:20:18.117000,19.924253,-99.23322,1908.021,
2023-01-15 20:20:18.117000,19.931215,-99.10947,1912.7892,
2023-01-15 20:20:18.957000,19.966333,-99.36475,1881.8767,
2023-01-15 20:20:18.957000,19.973436,-99.24328,1913.1918,
2023-01-15 20:20:19.797000,20.022593,-99.253395,1901.0195,
2023-01-15 20:20:20.637000,20.071749,-99.263504,1903.1848,
2023-01-15 20:20:21.477000,20.113829,-99.39518,1880.5435,
2023-01-15 20:20:21.477000,20.120909,-99.27358,1907.1719,
2023-01-15 20:20:21.477000,20.127836,-99.14967,1917.039,
2023-01-15 20:20:22.316000,20.17008,-99.28365,1906.36,
2023-01-15 20:20:23.156000,20.22618,-99.169754,1916.2974,
2023-01-16 20:01:25.055000,19.891516,-99.24927,1902.4668,
2023-01-16 20:01:25.055000,19.915878,-99.10932,1914.8716,
2023-01-16 20:01:25.895000,19.928501,-99.3304,1906.9918,
2023-01-16 20:01:25.895000,19.940823,-99.26088,1904.9604,
2023-01-16 20:01:25.895000,19.953049,-99.19105,1897.9657,
2023-01-16 20:01:25.895000,19.965185,-99.120895,1917.6053,
2023-01-16 20:01:26.735000,19.977789,-99.342,1902.838,
2023-01-16 20:01:26.735000,19.99011,-99.27246,1899.9752,
2023-01-16 20:01:26.735000,20.002338,-99.202614,1898.6406,
2023-01-16 20:01:27.575000,20.027117,-99.35362,1903.3547,
2023-01-16 20:01:27.575000,20.039438,-99.28406,1873.7726,
2023-01-16 20:01:27.575000,20.051668,-99.21418,1893.7258,
2023-01-16 20:01:28.414000,20.063995,-99.434555,1899.1729,
2023-01-16 20:01:28.414000,20.076412,-99.365265,1895.2787,
2023-01-16 20:01:28.414000,20.088734,-99.29568,1900.5599,
2023-01-16 20:01:28.414000,20.100962,-99.22578,1902.2339,
2023-01-16 20:01:28.414000,20.113098,-99.155556,1912.0022,
2023-01-16 20:01:29.254000,20.125679,-99.3769,1896.1066,
2023-01-16 20:01:29.254000,20.138,-99.3073,1905.7307,
2023-01-16 20:01:29.254000,20.15023,-99.23737,1901.5725,
2023-01-16 20:01:30.094000,20.199543,-99.24894,1902.6925,
2023-01-20 20:26:40.327000,19.976467,-99.139175,1916.1881,
2023-01-20 20:26:42.847000,20.118725,-99.32534,1872.6023,
2023-01-20 20:26:42.847000,20.123611,-99.16785,1895.1233,
2023-01-20 20:26:44.527000,20.221647,-99.18697,1883.6605,
2023-01-21 20:07:43.421000,19.891523,-99.21887,1918.6097,
2023-01-21 20:07:43.421000,19.901932,-99.13858,1914.0748,
2023-01-21 20:07:44.261000,19.940832,-99.22995,1942.8401,
2023-01-21 20:07:44.261000,19.951239,-99.149635,1920.6838,
2023-01-21 20:07:45.101000,19.979658,-99.32067,1917.8923,
2023-01-21 20:07:45.101000,19.990149,-99.24105,1927.445,
2023-01-21 20:07:45.941000,20.028915,-99.33179,1898.9961,
2023-01-21 20:07:45.941000,20.039404,-99.25214,1878.8287,
2023-01-21 20:07:46.781000,20.099083,-99.18285,1925.595,
2023-01-21 20:07:47.621000,20.14837,-99.19393,1919.2089,
2023-01-21 20:07:48.461000,20.197674,-99.20499,1919.8911,
2023-01-22 19:48:58.873000,19.977293,-99.288506,1919.3141,
